"Country","Region","Urban","Origin","Year1","Year2","Age","AgeInt","AgeDef","Vitality","ASFR","ASFR1","ASFR2","ASFR3","ASFR3P","ASFR4","ASFR4P","ASFR5P","CPFR","CPFR1","CPFR2","CPFR3","CPFR3P","CPFR4","CPFR4P","CPFR5P","Collection","SourceType","RefCode","Note","Split"
"    BGR","     .","    .","     .",2020,2020,40,1,"  ARDY","       1","0.01786","0.00552","0.00817","0.00280","0.00417","0.00052","0.00137","0.00085","1.50229","0.80047","0.52562","0.11430","0.17619","0.03299","0.06189","0.02890","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,41,1,"  ARDY","       1","0.01313","0.00415","0.00557","0.00218","0.00341","0.00054","0.00123","0.00069","1.52015","0.80599","0.53379","0.11710","0.18036","0.03351","0.06326","0.02975","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,42,1,"  ARDY","       1","0.00851","0.00293","0.00335","0.00140","0.00223","0.00038","0.00083","0.00045","1.53328","0.81014","0.53936","0.11928","0.18377","0.03405","0.06449","0.03044","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,43,1,"  ARDY","       1","0.00504","0.00189","0.00187","0.00083","0.00128","0.00019","0.00045","0.00026","1.54179","0.81307","0.54271","0.12068","0.18600","0.03443","0.06532","0.03089","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,44,1,"  ARDY","       1","0.00338","0.00152","0.00104","0.00050","0.00082","0.00012","0.00032","0.00020","1.54683","0.81496","0.54458","0.12151","0.18728","0.03462","0.06577","0.03115","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,45,1,"  ARDY","       1","0.00224","0.00114","0.00070","0.00022","0.00040","0.00010","0.00018","0.00008","1.55021","0.81648","0.54562","0.12201","0.18810","0.03474","0.06609","0.03135","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,46,1,"  ARDY","       1","0.00153","0.00085","0.00048","0.00011","0.00022","0.00010","0.00011","0.00001","1.55245","0.81762","0.54632","0.12223","0.18850","0.03484","0.06627","0.03143","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,47,1,"  ARDY","       1","0.00115","0.00072","0.00032","0.00008","0.00010","0.00001","0.00002","0.00001","1.55398","0.81847","0.54680","0.12234","0.18872","0.03494","0.06638","0.03144","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,48,1,"  ARDY","       1","0.00094","0.00065","0.00023","0.00005","0.00006","0.00000","0.00001","0.00001","1.55513","0.81919","0.54712","0.12242","0.18882","0.03495","0.06640","0.03145","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,49,1,"  ARDY","       1","0.00055","0.00040","0.00011","0.00003","0.00003","0.00000","0.00000","0.00000","1.55607","0.81984","0.54735","0.12247","0.18888","0.03495","0.06641","0.03146","       HFD","     vital","    BGR_03","   .",0
"    BGR","     .","    .","     .",2020,2020,50,99,"  ARDY","       1","0.00083","0.00059","0.00020","0.00001","0.00005","0.00000","0.00004","0.00004","1.55662","0.82024","0.54746","0.12250","0.18891","0.03495","0.06641","0.03146","       HFD","     vital","    BGR_03","   .",0
"    CHE","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00002","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00007","0.00007","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00002","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00050","0.00050","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00009","0.00009","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,17,1,"   ACY","       1","0.00082","0.00082","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00059","0.00059","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,18,1,"   ACY","       1","0.00202","0.00189","0.00010","0.00002","0.00002","0.00000","0.00000","0.00000","0.00141","0.00141","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,19,1,"   ACY","       1","0.00470","0.00430","0.00040","0.00000","0.00000","0.00000","0.00000","0.00000","0.00343","0.00330","0.00010","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,20,1,"   ACY","       1","0.00833","0.00712","0.00113","0.00007","0.00007","0.00000","0.00000","0.00000","0.00813","0.00760","0.00050","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,21,1,"   ACY","       1","0.01291","0.01046","0.00225","0.00020","0.00020","0.00000","0.00000","0.00000","0.01646","0.01472","0.00163","0.00009","0.00009","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,22,1,"   ACY","       1","0.01973","0.01426","0.00451","0.00089","0.00096","0.00007","0.00007","0.00000","0.02937","0.02518","0.00388","0.00029","0.00029","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,23,1,"   ACY","       1","0.02631","0.01830","0.00690","0.00098","0.00111","0.00013","0.00013","0.00000","0.04910","0.03944","0.00839","0.00118","0.00125","0.00007","0.00007","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,24,1,"   ACY","       1","0.03760","0.02575","0.01007","0.00162","0.00178","0.00012","0.00016","0.00004","0.07541","0.05774","0.01529","0.00216","0.00236","0.00020","0.00020","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,25,1,"   ACY","       1","0.04921","0.03050","0.01504","0.00318","0.00366","0.00040","0.00048","0.00008","0.11301","0.08349","0.02536","0.00378","0.00414","0.00032","0.00036","0.00004","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,26,1,"   ACY","       1","0.06028","0.03693","0.01897","0.00379","0.00438","0.00053","0.00059","0.00006","0.16222","0.11399","0.04040","0.00696","0.00780","0.00072","0.00084","0.00012","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,27,1,"   ACY","       1","0.07271","0.04280","0.02354","0.00561","0.00637","0.00063","0.00076","0.00013","0.22250","0.15092","0.05937","0.01075","0.01218","0.00125","0.00143","0.00018","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,28,1,"   ACY","       1","0.08548","0.04901","0.02772","0.00728","0.00875","0.00123","0.00147","0.00024","0.29521","0.19372","0.08291","0.01636","0.01855","0.00188","0.00219","0.00031","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,29,1,"   ACY","       1","0.09898","0.05381","0.03410","0.00912","0.01108","0.00159","0.00196","0.00037","0.38069","0.24273","0.11063","0.02364","0.02730","0.00311","0.00366","0.00055","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,30,1,"   ACY","       1","0.11116","0.05907","0.03798","0.01148","0.01411","0.00220","0.00263","0.00043","0.47967","0.29654","0.14473","0.03276","0.03838","0.00470","0.00562","0.00092","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,31,1,"   ACY","       1","0.11645","0.05830","0.04204","0.01289","0.01610","0.00264","0.00321","0.00057","0.59083","0.35561","0.18271","0.04424","0.05249","0.00690","0.00825","0.00135","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,32,1,"   ACY","       1","0.11999","0.05631","0.04613","0.01392","0.01755","0.00294","0.00363","0.00069","0.70728","0.41391","0.22475","0.05713","0.06859","0.00954","0.01146","0.00192","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,33,1,"   ACY","       1","0.11319","0.04978","0.04483","0.01472","0.01856","0.00310","0.00384","0.00074","0.82727","0.47022","0.27088","0.07105","0.08614","0.01248","0.01509","0.00261","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,34,1,"   ACY","       1","0.10516","0.04450","0.04277","0.01406","0.01788","0.00305","0.00382","0.00077","0.94046","0.52000","0.31571","0.08577","0.10470","0.01558","0.01893","0.00335","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,35,1,"   ACY","       1","0.09546","0.03808","0.03936","0.01410","0.01801","0.00289","0.00391","0.00102","1.04562","0.56450","0.35848","0.09983","0.12258","0.01863","0.02275","0.00412","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,36,1,"   ACY","       1","0.08152","0.03063","0.03444","0.01273","0.01645","0.00283","0.00372","0.00089","1.14108","0.60258","0.39784","0.11393","0.14059","0.02152","0.02666","0.00514","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,37,1,"   ACY","       1","0.06786","0.02426","0.02901","0.01076","0.01458","0.00283","0.00382","0.00099","1.22260","0.63321","0.43228","0.12666","0.15704","0.02435","0.03038","0.00603","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,38,1,"   ACY","       1","0.05270","0.01759","0.02265","0.00887","0.01246","0.00263","0.00359","0.00096","1.29046","0.65747","0.46129","0.13742","0.17162","0.02718","0.03420","0.00702","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,39,1,"   ACY","       1","0.04199","0.01429","0.01762","0.00715","0.01009","0.00214","0.00294","0.00080","1.34316","0.67506","0.48394","0.14629","0.18408","0.02981","0.03779","0.00798","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,40,1,"   ACY","       1","0.02921","0.01029","0.01145","0.00499","0.00746","0.00181","0.00247","0.00066","1.38515","0.68935","0.50156","0.15344","0.19417","0.03195","0.04073","0.00878","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,41,1,"   ACY","       1","0.02023","0.00722","0.00762","0.00363","0.00539","0.00113","0.00176","0.00063","1.41436","0.69964","0.51301","0.15843","0.20163","0.03376","0.04320","0.00944","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,42,1,"   ACY","       1","0.01264","0.00435","0.00488","0.00235","0.00341","0.00072","0.00106","0.00034","1.43459","0.70686","0.52063","0.16206","0.20702","0.03489","0.04496","0.01007","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,43,1,"   ACY","       1","0.00739","0.00267","0.00255","0.00135","0.00218","0.00062","0.00083","0.00021","1.44723","0.71121","0.52551","0.16441","0.21043","0.03561","0.04602","0.01041","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,44,1,"   ACY","       1","0.00429","0.00171","0.00114","0.00083","0.00143","0.00038","0.00060","0.00022","1.45462","0.71388","0.52806","0.16576","0.21261","0.03623","0.04685","0.01062","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,45,1,"   ACY","       1","0.00248","0.00116","0.00080","0.00032","0.00053","0.00007","0.00021","0.00014","1.45891","0.71559","0.52920","0.16659","0.21404","0.03661","0.04745","0.01084","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,46,1,"   ACY","       1","0.00139","0.00064","0.00049","0.00015","0.00025","0.00005","0.00010","0.00005","1.46139","0.71675","0.53000","0.16691","0.21457","0.03668","0.04766","0.01098","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,47,1,"   ACY","       1","0.00084","0.00040","0.00030","0.00007","0.00014","0.00002","0.00007","0.00005","1.46278","0.71739","0.53049","0.16706","0.21482","0.03673","0.04776","0.01103","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,48,1,"   ACY","       1","0.00047","0.00029","0.00013","0.00003","0.00005","0.00002","0.00002","0.00000","1.46362","0.71779","0.53079","0.16713","0.21496","0.03675","0.04783","0.01108","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,49,1,"   ACY","       1","0.00033","0.00024","0.00006","0.00002","0.00004","0.00002","0.00002","0.00000","1.46409","0.71808","0.53092","0.16716","0.21501","0.03677","0.04785","0.01108","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,50,99,"   ACY","       1","0.00051","0.00027","0.00007","0.00008","0.00017","0.00003","0.00009","0.00006","1.46442","0.71832","0.53098","0.16718","0.21505","0.03679","0.04787","0.01108","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,14,-99,"  ARDY","       1","0.00002","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,15,1,"  ARDY","       1","0.00002","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00002","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,16,1,"  ARDY","       1","0.00032","0.00032","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00004","0.00004","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,17,1,"  ARDY","       1","0.00068","0.00068","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00036","0.00036","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,18,1,"  ARDY","       1","0.00143","0.00140","0.00000","0.00002","0.00002","0.00000","0.00000","0.00000","0.00104","0.00104","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,19,1,"  ARDY","       1","0.00321","0.00297","0.00024","0.00000","0.00000","0.00000","0.00000","0.00000","0.00247","0.00244","0.00000","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,20,1,"  ARDY","       1","0.00661","0.00584","0.00073","0.00005","0.00005","0.00000","0.00000","0.00000","0.00568","0.00541","0.00024","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,21,1,"  ARDY","       1","0.01068","0.00893","0.00168","0.00007","0.00007","0.00000","0.00000","0.00000","0.01229","0.01125","0.00097","0.00007","0.00007","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,22,1,"  ARDY","       1","0.01618","0.01218","0.00332","0.00069","0.00069","0.00000","0.00000","0.00000","0.02297","0.02018","0.00265","0.00014","0.00014","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,23,1,"  ARDY","       1","0.02325","0.01620","0.00587","0.00105","0.00118","0.00013","0.00013","0.00000","0.03915","0.03236","0.00597","0.00083","0.00083","0.00000","0.00000","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,24,1,"  ARDY","       1","0.03117","0.02166","0.00822","0.00119","0.00129","0.00008","0.00010","0.00002","0.06240","0.04856","0.01184","0.00188","0.00201","0.00013","0.00013","0.00000","       HFD","     vital","    CHE_05","   .",0
"    CHE","     .","    .","     .",2020,2020,25,1,"  ARDY","       1","0.04370","0.02824","0.01282","0.00221","0.00265","0.00036","0.00044","0.00008","0.09357","0.07022","0.02006","0.00307","0.00330","0.00021","0.00023","0.00002","       HFD","     vital","    CHE_05","   .",0
